review_text,review_date,flavour_name,star_rating
"The media could not be loaded.
                



Only half is available inside and over the top cover inside PE PE written what is that expected ON ON branding and not sure it's 1kg or re-packed .looks good on package top like very tight then I ordered in orginal store .",Reviewed in India on 7 May 2023,Flavour Name: Double Rich ChocolateSize: 2 Lbs,2
"If you’re going for rich chocolate, the taste is not at all good at this price range!Fuel one of muscle blaze offers a much better taste at a price 1k less than this!",Reviewed in India on 8 July 2023,Flavour Name: Double Rich ChocolateSize: 2 Lbs,2
"Product seems genuine. The only worry was the scoop is a transparent scoop with no logo on it. People who use Opitimum will be aware of the Golden scoop with Logo. I authenticated the product on Optimum website as well as had a call with the customer care- they told me due to environmental concerns the plastic  for the scoop is now transparent. Doesn't make sense at all? Taste wise is Ok.. flavours can be same as the actual rocky road, nor do other flavours except for the generic onces i.e vanilla, chocolate etc. Giving it 2 stars as of now, because of the scoop and the explanation given to me.",Reviewed in India on 14 July 2021,,2
"I am taking  On's Gold standard since years.i can't say its grey market product but definately something wrong this time. Bright commodities said its genuine product when i sent scratch code but its mixability is really bad, not even mixing with shaker and taste is less chocolaty,i dnt feel any heavyness in stomach after having it. Noticed few changes in packaging. It clearly says FOR EXPORT ONLY and they are printing India's FSSAI green mark on label in USA. Feels like its substandard product. Manufacturing exclusively for people of India. I dnt know whats wrong but its definitely not On's Gold standard Whey that we had earlier. Discarding it and switching to Rule 1 or wild whey",Reviewed in India on 21 August 2018,,2
"I recived ON GOLD STANDARD 2LB DOUBLE RICH CHOCOLATE on 19th November from cloudtail seller which is a near expiry product. When I call customer care for return pickup they recived my request but nobody came for pickup. I do the same procedure continuesly 5 day & on each day I receive a SMS that ur pickup has been canceled. The customer care has no control on Amazon logistic team or they both (seller, customer care, logistic) are clubbed with each other to harassing the customer. I request the each customer of Amazon please don't buy any Nutrition product from Amazon bcz if u receive any damage or near expiry product ur product will never pick for return, so beaware before buying Nutrition product from Amazon",Reviewed in India on 3 December 2019,Flavour Name: Double Rich ChocolateSize: 2 Lbs,2
"Why u guys are wasting plastic that much, keep box small as per quantity in it. It is almost half empty.",Reviewed in India on 25 May 2023,Flavour Name: Double Rich ChocolateSize: 2 Lbs,2
The media could not be loaded.,Reviewed in India on 4 October 2023,Flavour Name: StrawberrySize: 2 Lbs,2
Dhakan kholne ke baad andar ka seal ni tha  matlab product hume acha ni Mila h or ise return bhi ni kr skte h very bed,Reviewed in India on 22 January 2023,Flavour Name: Double Rich ChocolateSize: 2 Lbs,2
"I have been using ON product from past 3 years but this time when it delivered it was bit unusual as the packaging was not proper as when I just opened the seal the powder was spilling out , also the packaging colour was little different on the backside(not sure if ON have changed their packaging ) . Also I always use double chocolate so this time it tastes also different , I have texted the code to the given number for the authenticated it got verified as an original product though",Reviewed in India on 8 September 2020,Flavour Name: Double Rich ChocolateSize: 2 Lbs,2
Flavour is not goodThe quality is not like AmericaOptimum Nutrition is made wrong decisionTo manufactured in India from 3rd partyPlease maintain your company repotation,Reviewed in India on 7 October 2022,Flavour Name: Double Rich ChocolateSize: 2 Lbs,2
Gold standard whey is now no longer imported but now made in India. Instead of passing of benefit( no international shipping cost and no import custom duty) to the customer they increased the price further.Taste is also nothing great. I would personally go for my protein whey isolate instead of this.,Reviewed in India on 2 April 2022,Flavour Name: Vanilla Ice CreamSize: 2 Lbs,2
I don't  like this product. Maine mere husband ke liye mangaya tha. But koi result nhi aaya.,Reviewed in India on 24 February 2023,Flavour Name: Double Rich ChocolateSize: 2 Lbs,2
Taste like crap,Reviewed in India on 29 May 2023,Flavour Name: Vanilla Ice CreamSize: 2 Lbs,2
Not like the flavour mentioned,Reviewed in India on 14 March 2023,Flavour Name: Vanilla Ice CreamSize: 2 Lbs,2
"Plastic box quality is below average , even the spoon is hide inside the power and you will.have to insert your hand all the way inside to get that tiny orange spoon out ... Flavour is awful and it will not mix it properly .. you will not feel like drinking this every day ... Simply not the best product I would recommend to anyone",Reviewed in India on 24 January 2021,Flavour Name: Vanilla Ice CreamSize: 2 Lbs,2
I didn't liked the flavor as well It didn't mix it well with waterI suspect if this is orginal whey protein.I used the whye protien previously which do mix well with water and taste better. After taking orginal whey protein you should feel to energy or the effects of it.Unfortunately I didn't felt anything with this productAs I bought this and need to try few more days and see if it is total worth it,Reviewed in India on 8 March 2019,Flavour Name: Double Rich ChocolateSize: 2 Lbs,2
I used it for the first time and it smelled awesome I mean like pure chocolate but when I made a shake with water it tasted like water mixibility is bad it forms lumps I don't know if it contains any sugar or not but it tastes plane and when mixed with water it smells bad too. I checked the product on bright commodities and it showed that my product is authentic but I don't know I still have some issues. May be in India these products are not actually authentic. I am not sure,Reviewed in India on 10 March 2018,Flavour Name: Double Rich ChocolateSize: 2 Lbs,2
I trusted clouldtail to buy supplements believing that i would get original products . It had bright commodities hologram and all which i found was persuasive enough to try it  . But the real thing is when it comes to results . I didn't see any visible results over a months time . the same pack i bought abroad which gave me good visible results within  a month . Hereafter i would prefer buying from Bodybuilding.com directly,Reviewed in India on 21 June 2018,Flavour Name: Cookies & CreamSize: 2 Lbs,2
The product was delivered in nov 2020 and had a date of import as May 2019 and expiry as May 2021.No mention of nearing expiry in the product description. Please refrain from such concealing of information.,Reviewed in India on 12 November 2020,Flavour Name: Double Rich ChocolateSize: 2 Lbs,2
I frankly am not satisfied with the product. The quantity seemed less than the usual protein powders. And the packaging kind of seemed pre used.,Reviewed in India on 12 May 2021,Flavour Name: Double Rich ChocolateSize: 2 Lbs,2
It tasted very bad. Then I realized that I bought the product which was close to its expiry date.,Reviewed in India on 25 July 2021,Flavour Name: Vanilla Ice CreamSize: 2 Lbs,2
Iss se kuch b nhi hota. Useless product,Reviewed in India on 14 November 2021,Flavour Name: Double Rich ChocolateSize: 2 Lbs,2
"If you're not a coffee drinker or have a low tolerance for caffeine, this will keep you up at night.",Reviewed in India on 18 August 2021,Flavour Name: Mocha CappucinoSize: 2 Lbs,2
