review_text,review_date,flavour_name,star_rating
"Vanilla flavour is great in taste, aroma  and texture, easily digestible and not heavy on your gut, go for it",Reviewed in India on 3 June 2024,Flavour Name: Vanilla Ice CreamSize: 2 Lbs,5
"Very nice product and mixability is easily worth buying this product, especially the summer addition product of mango flavour.. taste is just wow.. like we are having a mango smoothie..amazing taste",Reviewed in India on 22 May 2024,Flavour Name: Alphonso MangoSize: 2 Lbs,5
"Taste of a mango shake with goodness of top grade bioavailability protein. This product really stand out for its triple benefit,i.e. reasonable pricing, top of the line protein content and mind blowing taste.Above all trust of ON is unmatchable.",Reviewed in India on 10 May 2024,Flavour Name: Alphonso MangoSize: 2 Lbs,5
Quality is good and tasty . Didn’t find and side effects after usage,Reviewed in India on 17 June 2024,Flavour Name: Vanilla Ice CreamSize: 2 Lbs,5
"Starting from new packaging to flavour of alphonso mango, optimum nutrition has done a fantastic job. I am a mango lover and in past 2-3 days I have tried shakes, smoothies and ice cream too with this protein.. and every thing is so delicious.",Reviewed in India on 4 May 2024,Flavour Name: Alphonso MangoSize: 2 Lbs,5
"The media could not be loaded.
                



This amazing new flavour. It tastes so good . Feels like you eat real mangoes. Also it's a genuine product. Barcode is there to check authenticity of the product. Also it shows great results on my body.",Reviewed in India on 27 May 2024,Flavour Name: Alphonso MangoSize: 2 Lbs,5
"As this is a new launch i was very curious to taste this flavour from a brand like ON.Like always it has not disappointed me.I like the taste, mixability, absorption.I would definitely recommend this.",Reviewed in India on 4 May 2024,Flavour Name: Alphonso MangoSize: 2 Lbs,5
The new flavour is amazing.. and its helps us to take our protein intake more enjoyful way of summer season with alphonso mango..solubility and taste is good..must try worth every scoop✨🫶,Reviewed in India on 14 May 2024,Flavour Name: Alphonso MangoSize: 2 Lbs,5
"Purchased Oats separately. Not included with the On's whey..... Earlier ON used to export the Whey Protein to almost all countries including India. But, ON has now collaborated with ""Tirupati Wellness Pvt Ltd."", and they are responsible to manufacture the product in India only. This product is now getting manufactured locally; however, the item is designed by Optimum Nutrition Inc USA.Price:- You can purchase the item around 2500 or 2600 during SALE, applying all Bank Discounts as well. The actual price shown during the sale was Rs 2999/-. So after applyig 5% Coupon Discount and 300 Bank Discount. It would cost you in between 2500-2600.Post Workout Shake--- Add Oats, 1 scoop of Whey, 1tablespoon of Organic Peanut butter, 1 Banana and 12 oz of Milk. Shake it well and enjoy it.Attention--- Drink plenty of water otherwise excessive consumption of protein may damage your Kidney.Seller --- must be either ""RK World Infocom..."" Or ""Touchstone...."", but the sellers could be changed in future... But plz make sure to always purchase this item from authorized sellers ONlY.. Because many fake copies are available in the market... So better to purchase from the authorized seller...Supplement Results--- You would be able to see the results but do remember, it's not a rocket science that having one scoop of Whey a day, will make u or give some sort of Bulky/Hulk look. Have patience and continous persistence of doing workouts will certainly bring the difference.Avoid-- Plz take a pledge of not using any steroids in your whole life.. We will make our body natural. Good Luck and keep doing the intense exercises...",Reviewed in India on 16 October 2022,Flavour Name: Double Rich ChocolateSize: 2 Lbs,5
"The media could not be loaded.
                



Vey good taste. Feels like having a real mango drink but with 24gm protein and no harmful effects.No foam post mix and causes no issue in digestion.Would recommend it no matter you go to gym or not as it is ả nutritional supplement.",Reviewed in India on 3 May 2024,Flavour Name: Alphonso MangoSize: 2 Lbs,5
Ease to digest,Reviewed in India on 24 June 2024,Flavour Name: Double Rich ChocolateSize: 2 Lbs,5
Optimum nutrition is known for its quality and now new taste alphanso mango flavour taste is great. I am using optimum nutrition since last 2 years and results are awesome.,Reviewed in India on 4 May 2024,Flavour Name: Alphonso MangoSize: 2 Lbs,5
"Very nice product, mixiblity is more EasyWorth buying this productSpecially summer addition product of mango flavour.. taste is just wow.. like we are having mango smoothie.. too good taste",Reviewed in India on 3 May 2024,Flavour Name: Alphonso MangoSize: 2 Lbs,5
On whey protein is of high quality and best from others,Reviewed in India on 8 June 2024,Flavour Name: Double Rich ChocolateSize: 2 Lbs,5
Alphonso new flavour taste wow  nd very heavy quality nd affordable price nd great experience optimum nutrition product.,Reviewed in India on 25 May 2024,Flavour Name: Alphonso MangoSize: 2 Lbs,5
"I am beginner in lifting and  have just started few months back. I am myself a health professional and initially, i was confused regarding the use of protein supplements because of all the myths about health issues associated with it. I went through so many studies about whey and decided to start consuming it. Trust me... whey protein is one of the best and fast digesting protein available, and provides a fuel that your muscles need after workout. You dont have to worry about what people and celebrities say about it like the one with ayushman khurana or akshay kumar. There is no harm in taking whey protein unless you are supposed to take low protein because of health issues like chronic kidney disease... well , in that case you cant lift heavy weights too as it migh lead to rhabdomyolisis. Well that’s different case.. Dont confuse it with drinks like horlicks protein that has high amount of carbohydrates and synthetic stuffs. Also people who thinks that such proteins are mixed with steroid... trust me, i am a doctor...it doesnt make sense. You dont consume steroids like that... there is a cycle... and anabolic steroids its a different thing. second doubt was regarding the authenticity... because there are some companies that provides less amount of protein content and usually has smp or skimmed milke protein instead of whey! Well it is easy to check the authenticity of the powder... it is written right there on the label of the container!Lastly, as a beginner you can use it, when u want to build muscle you need protein for building it as proteins are the building blocks.Secondly, it is not a steroid or takes 3 years for digestion as ayushman ji had said. And regarding what akshay kumar has told about whey protein, he is himself doing ads for horlicks protein which itself has lots of added stuffs and carbohydrates.Lastly, ON is one of the leading protein supplement available in India. Just dont forget to check the authenticity. The process is simple",Reviewed in India on 9 August 2021,Flavour Name: Vanilla Ice CreamSize: 2 Lbs,5
Good quality of protein the mango flavour is awesome it feels like that we are live our childhood same taste like the mango ice cream 💛💛,Reviewed in India on 6 May 2024,Flavour Name: Alphonso MangoSize: 2 Lbs,5
"One of the best protein I ever used... You can start feeling the result and energy in the first month only and one of the main thing is no reaction or side effect on skinPros1.energetic after post workout2. Taste is superb3.Mix well with Water or milk (luke warm/cold)Cons.1. If price is reduced slightly then it is a super deal but still a best buy for me.dont think tat u will b like Hulk in just 1 month, it will take time if u r talkin it with proper diet.*continue use for atleast 3 months with proper diet and workout, u will see a massive difference in you.",Reviewed in India on 15 October 2023,Flavour Name: Double Rich ChocolateSize: 2 Lbs,5
"Just received this today. Love the flavour- simply amazing. Low sugar, low carbs. Will update the effectiveness of protein.",Reviewed in India on 21 May 2024,Flavour Name: Alphonso MangoSize: 2 Lbs,5
"Great branch comes with new things and now it's available in Alphonso Mango  🥭 flever, I love it specially in summer time and it's mango time....",Reviewed in India on 2 May 2024,Flavour Name: Alphonso MangoSize: 2 Lbs,5
Good,Reviewed in India on 14 June 2024,Flavour Name: Extreme Milk ChocolateSize: 2 Lbs,5
As always the best whey for the buck but now with an interesting flavour.  Ideal for summers,Reviewed in India on 16 May 2024,Flavour Name: Alphonso MangoSize: 2 Lbs,5
100% original and genuine whey protein by ON. The mixability and the mango flavour is so good. No bloating after having this.,Reviewed in India on 6 May 2024,Flavour Name: Alphonso MangoSize: 2 Lbs,5
"This protein powder is too good in test and results, I use this Brand last 2 months and I got very good results.",Reviewed in India on 5 May 2024,Flavour Name: Alphonso MangoSize: 2 Lbs,5
I was using this protein from last one year. After using this protein its hard to use another brand. Its trusted and 38years old protein company.,Reviewed in India on 1 May 2024,Flavour Name: Alphonso MangoSize: 2 Lbs,5
"Best tasting flavour, the double rich chocolate.",Reviewed in India on 18 May 2024,Flavour Name: Double Rich ChocolateSize: 2 Lbs,5
I have been taking ON protein for a year now. Best international brand.The taste is amazingThe mixing quality is also amazing.,Reviewed in India on 1 May 2024,Flavour Name: Alphonso MangoSize: 2 Lbs,5
"The product is amazing, the new mango flavour is pretty good. It's worth investing money on it, MUST TRY",Reviewed in India on 4 May 2024,Flavour Name: Alphonso MangoSize: 2 Lbs,5
Best protein with Amazing taste and  best results helps in fast recovery and muscle building must try.....,Reviewed in India on 4 May 2024,Flavour Name: Alphonso MangoSize: 2 Lbs,5
"Quality is good, no bloating, very nice Mixability.Better results",Reviewed in India on 12 May 2024,Flavour Name: Double Rich ChocolateSize: 3.7 Lbs (1.7 Kg ),5
"The media could not be loaded.
                



World class protein has proved again amazing taste no bloating & it’s like I’m having mango shake , mix ability 💯 taste 💯 must buy it’s worth a money",Reviewed in India on 6 May 2024,Flavour Name: Alphonso MangoSize: 2 Lbs,5
"Mango Flavour taste is amazing,Quality is absolutely fantastic..Absorption and mixibility is good..No Bloating issues..I Always Consume ON GSW💪",Reviewed in India on 2 May 2024,Flavour Name: Alphonso MangoSize: 2 Lbs,5
the taste of Optimum Nutrition its the best protien i ever drink loved it ON,Reviewed in India on 4 May 2024,Flavour Name: Alphonso MangoSize: 2 Lbs,5
"The video showcases the product in use.The video guides you through product setup.The video compares multiple products.The video shows the product being unpacked.


Taste: Refreshing, not overly sweet (4/5)Quality: Top-notch, mixes well (10/10)Price: Fair for premium brand (9/10) Highly recommend for a delicious protein boost! 👍",Reviewed in India on 3 May 2024,Flavour Name: Alphonso MangoSize: 2 Lbs,5
"Got the product and instantly recognise that's a orginal one , Croos checked it with tru seal it's genuine and on sale got it on discount too.It's a win win situation but only thing is i can't go back to other brands because ON is really a premium performance product and its really really effective was using nakpro gold and muscle blaze earlier even with same scoop level and same GM of protein ON is more effective then all other brands , maybe it's a placebo effect or not but I do really feel the difference",Reviewed in India on 6 November 2023,Flavour Name: Double Rich ChocolateSize: 2 Lbs,5
"Well I am a first time user of any kind of external protein food supplements, what I observe the product is genuine and got easily authenticated by the portal. Secondly the taste is good ... I mean really good. Now after consuming it for last 3-4 days I see my muscles recovery+ strength recovery time has improved by ~10% to 15% approx. Thirdly my set numbers are geting slightly increased as I am not getting tired so quickly.I think this should be part of your diet regularly. Although it's costly but it's wortit.",Reviewed in India on 14 September 2023,Flavour Name: Double Rich ChocolateSize: 2 Lbs,5
Value of money,Reviewed in India on 12 May 2024,Flavour Name: Alphonso MangoSize: 2 Lbs,5
,Reviewed in India on 28 May 2024,Flavour Name: Double Rich ChocolateSize: 2 Lbs,5
Best mango flavour protein in the market in world no 1 brand,Reviewed in India on 2 May 2024,Flavour Name: Alphonso MangoSize: 2 Lbs,5
Alphonso mango flavour is amazing❤️🥭,Reviewed in India on 7 May 2024,Flavour Name: Alphonso MangoSize: 2 Lbs,5
Quality is very good. Best protein,Reviewed in India on 15 May 2024,Flavour Name: Double Rich ChocolateSize: 3.7 Lbs (1.7 Kg ),5
Alphonso mango flavour is amazing❤️🥭,Reviewed in India on 3 May 2024,Flavour Name: Alphonso MangoSize: 2 Lbs,5
Although I shifted to a new protein just so it was giving me cost benefit factor proved to be mistake since all these so called new better priced proteins start showing their true colour like once they start doing moderately well in Indian market. I feel one should never compromise on the quality of protein intake just for few hundred rupees because the damage a cheaper but lower quality protein does is irreparable. Be safe go with ON !!,Reviewed in India on 28 August 2023,Flavour Name: Double Rich ChocolateSize: 2 Lbs,5
"Authentication successful. Packing is good. Gently scratch the code with coin. Sealed one. Powder looks good. Don’t worry that It looks like half filled. I have checked the weight is correct, check the image that i have uploaded. Bought from Touchstone seller( who is authorised distributor of ON in official website too). I suggest to record uncut unboxing video of any product you buy online.",Reviewed in India on 24 October 2023,Flavour Name: Double Rich ChocolateSize: 2 Lbs,5
"Thank you very much,Cloudtail for selling productAmazon for making it available and good customer support ""When I contact them for asking what if I get a fake product what will happen they said it's not eligible for return but if I received fake they will provide full support to me""But at the end I received genuine product: )Just I have one question (which I asked in question section so please answer it)Double chocolate taste like a little bit medicine like sweetner not like natural sweet sugar may be that's because there is artificial sugar in product: :) don't know 1st time buying it.I done following checks:-1.Container shape2.Dhakan shining :D3.spelling mistakesImportant: -4.Golden seal on neck5.Barcode on tub leading to Optimum nutrition site6.Barcode on ""bright commodities"" sticker leading to authentication process7.Scratching on ""Bright commodities"" sticker to get a code to put on official ""Bright commodities"" site for authentication8.Hole if someone try to remove original power and replace it with fakeFollowing things final things telling you quality of product: -9.Smell10.Mixing with water (yes if you kept it still particles at top will try to come together)And do mixing in glass mug so that you can see if particles are settling down (doesn't settle in case of original when check after 7-8 sec)11. Doesn't taste exactly like natural sugar sweet but something similar to sweetners.May be I put a lot of waterSo yeah thats all.Edit:- Ordered 2nd time :)This time I did a replacement because I was not satisfied with the quality of my first order and Amazon was really helpful in that.Amazon Be ready for my next order in next month.Edit:- Ordered 3rd time Double rich chocolate flavor is got dull I'll some new flavour next time may be Mocha Cappuccino :)Yeah and this time packaging was damaged  there was big whole in it but fortunately my product was safe.Amazon Be ready for my next order in next month.Edit:- Now this is my last edit,I tried Mocha cappuccino, Double rich chocolate, Extreme Milk Chocolate flavours and believe me, Mocha cappuccino is the only best flavour for me :). Now I'm gonna stick to Moch.Don't worry cloudtail selling genuine product :).",Reviewed in India on 9 January 2018,Flavour Name: Double Rich ChocolateSize: 2 Lbs,5
great taste best brand,Reviewed in India on 3 May 2024,Flavour Name: Alphonso MangoSize: 2 Lbs,5
Quality,Reviewed in India on 5 May 2024,Flavour Name: Double Rich ChocolateSize: 2 Lbs,5
This product is great with this price i am fully satisfied,Reviewed in India on 5 April 2024,Flavour Name: Double Rich ChocolateSize: 2 Lbs,5
I feel that it is excellent product for health during gym.,Reviewed in India on 24 March 2024,Flavour Name: Double Rich ChocolateSize: 2 Lbs,5
"After reading so many reviews calling out it was fake and they got tampered product, i was a bit skeptical ordering it, but i went ahead and placed the order from ""RK World Infocom Pvt Ltd"" which is listed as official reseller on ON's official website and the product was delivered super fast as usual, double checked the authenticity on Optimum Nutrition's official website as well, it was genuine and there wasn't any bad odor and flavor is good, go ahead and order from the official reseller listed on their official site guys, don't order from other sellers who might list it a bit cheaper !",Reviewed in India on 3 April 2023,Flavour Name: Double Rich ChocolateSize: 2 Lbs,5
"I have been using ON whey protein for a while and it’s a game changer. It’s mixes quickly and completely, taste wise it is really great. It has given me good results and will recommend to use it.",Reviewed in India on 10 January 2024,Flavour Name: Double Rich ChocolateSize: 2 Lbs,5
"I have bought this twice, great quality, does not upset stomach and easy digestion, make sure to drink water. Tastes better with milk but can also be taken with water",Reviewed in India on 1 February 2024,Flavour Name: Vanilla Ice CreamSize: 2 Lbs,5
"Been using for years now, it’s reliable, good taste and does the job :)",Reviewed in India on 11 March 2024,Flavour Name: Vanilla Ice CreamSize: 2 Lbs,5
